Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10000478,0,20.0,-1,1.0,2.0,2.0,2.0,20.0,2.0,2.0,1.0,1.0,,2.0,68fd1e64,854a10a0,39fc1a9d,b2a9214d,25c83c98,13718bbd,a4bbd4f4,5b392875,a73ee510,3b08e48b,8d5ad79c,1c51c136,4809d853,cfef1c29,99e7d13a,ccf4d83d,e5ba7672,e3d9ff6e,21ddcdc9,5840adea,361f74c1,,93bad2c0,6bdf991d,e8b83407,61e54666
10001307,0,0.0,392,,1.0,1463.0,20.0,43.0,1.0,8.0,0.0,3.0,,1.0,05db9164,38a947a1,b9bc789e,6a14f9b9,25c83c98,fbad5c96,eabf23ff,5b392875,a73ee510,3b08e48b,c7435d5a,4940d4ed,4d7749d6,07d13a8f,78530a26,f8b34416,e5ba7672,c9ac134a,,,f3ddd519,,32c7478e,b34f3128,,
10001425,0,,50,12.0,13.0,10506.0,132.0,5.0,8.0,152.0,,4.0,,13.0,8cf07265,c8687797,19dc63af,0139f0cc,4cf72387,6f6d9be8,c8b3d034,0b153874,a73ee510,a5ad4326,80da9312,04621bb1,d14c9212,b28479f6,dc96c4b0,f10ee122,e5ba7672,a7e06874,21ddcdc9,5840adea,78ba0a03,,32c7478e,87f61a7d,010f6491,891dabaf
10001411,0,1.0,584,,12.0,135.0,12.0,1.0,13.0,312.0,1.0,1.0,,12.0,68fd1e64,d833535f,77f2f2e5,d16679b9,0942e0a7,fbad5c96,293d71dc,1f89b562,a73ee510,e71a3721,ceb943bc,9f32b866,6726c9f7,b28479f6,a733d362,31ca40b6,e5ba7672,281769c2,,,dfcfc3fa,,32c7478e,aee52b6f,,
10000746,0,0.0,754,16.0,0.0,4845.0,507.0,29.0,2.0,115.0,0.0,9.0,0.0,1.0,5a9ed9b0,ef69887a,aa5ee79d,b3bd7cc7,25c83c98,fe6b92e5,e13ff1c4,0b153874,a73ee510,fbbf2c95,248c347e,e8aff4bb,86c79eb0,b28479f6,902a109f,d4bba8b9,27c07bd6,4bcc9449,cdff2091,b1252a9d,12200697,,32c7478e,7e76cfc0,e8b83407,691a6530
10001878,0,9.0,103,18.0,43.0,79.0,54.0,9.0,48.0,50.0,1.0,1.0,,48.0,05db9164,09e68b86,75d74398,ac9bd079,b0530c50,fe6b92e5,e44ffd7f,5b392875,a73ee510,c16dd063,4ad5ddce,b576ecc1,8846a878,b28479f6,6f73304a,8ed678b1,e5ba7672,479030a6,7d1c0c2a,5840adea,24fe27f9,78e2e389,3a171ecb,41be4766,e8b83407,d8a062c4
10000347,1,6.0,0,23.0,0.0,5.0,0.0,11.0,0.0,0.0,1.0,2.0,,0.0,05db9164,1cfdf714,15cd09c3,cc18289b,25c83c98,,90a2c015,0b153874,a73ee510,3b08e48b,0f736a0c,c9362bb6,3af886ff,1adce6ef,f3002fbd,02f83c0c,e5ba7672,e88ffc9d,c60a4703,a458ea53,ce8095f6,,423fab69,70417b69,cb079c2d,1d713772
10001487,0,3.0,271,,0.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,,0.0,be589b51,38a947a1,0e4f7fa4,5deac079,25c83c98,fbad5c96,38eb9cf4,1f89b562,a73ee510,547c0ffe,7f8ffe57,1f6b8745,46f42a63,07d13a8f,007ac9f6,50d2b997,07c540c4,a2157fe3,,,9c03188d,78e2e389,32c7478e,4b871c6a,,
10001772,0,,-1,,,,,,0.0,,,,,,5a9ed9b0,68aede49,49de910d,ad9aa9fd,25c83c98,fe6b92e5,d0bdaa98,0b153874,7cc72ec2,3b08e48b,dd6fc8cb,d14b3df8,ebd756bd,07d13a8f,8dbc001a,58c0fd2d,2005abd1,262c8681,,,ec3251f4,,32c7478e,9d58d744,,
10001273,0,0.0,322,16.0,33.0,3218.0,282.0,4.0,27.0,337.0,0.0,2.0,,34.0,05db9164,8947f767,2b2f6a90,c5ab649a,25c83c98,7e0ccccf,25c64e98,0b153874,a73ee510,d7cb1343,2872a4bd,875b735e,f8320f48,07d13a8f,2c14c412,5421ac75,3486227d,bd17c3da,9653bb65,5840adea,06f9041b,,32c7478e,3fdb382b,010f6491,42c1aa63
10001543,0,,2,,1.0,33213.0,111.0,9.0,1.0,38.0,,0.0,,1.0,5a9ed9b0,5dac953d,d032c263,c18be181,25c83c98,fbad5c96,b1537aa3,0b153874,a73ee510,19aaf34c,726a2eb8,dfbb09fb,b0ff1de2,07d13a8f,80fdf058,84898b2a,e5ba7672,fc923ad0,,,0014c32a,,c7dc6720,3b183c5c,,
10000937,0,,-1,,,1172.0,,0.0,46.0,45.0,,0.0,,,05db9164,af447d7a,05e89637,06b1cf6e,4cf72387,fbad5c96,a36dc9f7,5b392875,a73ee510,550727c0,bfd9d6e5,8fbe0072,e1b62f8f,b28479f6,f0d27586,25b075e4,1e88c74f,98ff11f4,,,af1869be,,be7c41b4,0ff91809,,
10000935,0,,-1,,,,,,0.0,,,,,,05db9164,9bcd4a15,d032c263,c18be181,25c83c98,13718bbd,3d4f5cb7,235697d5,7cc72ec2,3b08e48b,7579b566,dfbb09fb,8803181f,b28479f6,d038e464,84898b2a,2005abd1,eb0f5533,,,0014c32a,,32c7478e,3b183c5c,,
10000900,1,,1,,5.0,42642.0,164.0,0.0,5.0,153.0,,0.0,,5.0,05db9164,0a519c5c,02cf9876,c18be181,25c83c98,,8de2dfc7,1f89b562,a73ee510,dea56e7c,4c4ecb2b,8fe001f4,43de99de,07d13a8f,4ac81a35,36103458,d4bb7bd8,416e8695,,,e587c466,,32c7478e,3b183c5c,,
10001103,0,1.0,0,45.0,15.0,15.0,10.0,5.0,13.0,240.0,1.0,4.0,,10.0,05db9164,287130e0,aa8c1539,85dd697c,384874ce,7e0ccccf,03dda6cf,0b153874,a73ee510,759c0862,3289d3e1,d8c29807,5a777c73,07d13a8f,10040656,c64d548f,e5ba7672,891589e7,cf99e5de,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,b7d9c3bc
10000489,1,0.0,0,15.0,10.0,1491.0,151.0,10.0,31.0,205.0,0.0,4.0,7.0,10.0,05db9164,95e2d337,0a1435c1,bdcfffba,4cf72387,7e0ccccf,468a0854,1f89b562,a73ee510,3b08e48b,a60de4e5,5a276398,605bbc24,b28479f6,c57dc31f,4da40ea2,8efede7f,e1b6ea80,21ddcdc9,5840adea,290c14f6,,32c7478e,ded4aac9,2bf691b1,bdf46dce
10000089,0,,1,75.0,22.0,5912.0,181.0,2.0,22.0,68.0,,1.0,,22.0,5bfa8ab5,09e68b86,aa8c1539,85dd697c,4cf72387,,845fb196,5b392875,a73ee510,6997b535,911b463c,d8c29807,0c9cc756,8ceecbc8,d2f03b75,c64d548f,07c540c4,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
10001837,0,0.0,3,1.0,6.0,30860.0,,0.0,19.0,15.0,0.0,0.0,,6.0,05db9164,2eb7b10e,d7e4eede,b248863d,25c83c98,7e0ccccf,01620311,c8ddd494,a73ee510,7fc0c2b2,922bbb91,4f1124f1,ad61640d,1adce6ef,0816fba2,d53e706c,e5ba7672,21eb63af,,,58bf1e98,,32c7478e,45b2acf4,,
10000768,0,2.0,1,36.0,4.0,384.0,42.0,6.0,7.0,65.0,1.0,4.0,,4.0,68fd1e64,4f25e98b,3d443863,ac0f3b32,25c83c98,fbad5c96,78c0b2ff,0b153874,a73ee510,3b08e48b,eb4a9b83,6ccebe44,c0bc5873,64c94865,40e29d2a,78fd5375,e5ba7672,7ef5affa,b077911b,a458ea53,73d951ca,c9d4222a,3a171ecb,08b297cb,c243e98b,862a336e
10001458,1,,25,63.0,26.0,20265.0,144.0,3.0,13.0,36.0,,2.0,,26.0,05db9164,c41a84c8,d627c43e,759c4a2e,4cf72387,fbad5c96,45e063a0,0b153874,a73ee510,0526eedb,da89cb9b,2d15871c,165642be,b28479f6,55d28d38,9243e635,e5ba7672,2b46823a,,,ec5ac7c6,,32c7478e,590b856f,,
10001460,0,,9,,,7414.0,172.0,1.0,0.0,19.0,,1.0,,,05db9164,38a947a1,d2ba63de,e914d977,25c83c98,7e0ccccf,86946882,0b153874,a73ee510,f3678585,bda62d37,39102bce,2648f8ef,b28479f6,bcf15323,5c130480,d4bb7bd8,2a5c1ed3,,,e79d04cf,,32c7478e,b258af68,,
10000177,0,,1,5.0,4.0,2931.0,36.0,2.0,6.0,62.0,,1.0,,5.0,05db9164,791f3f76,d032c263,c18be181,384874ce,7e0ccccf,fe4dce68,0b153874,a73ee510,f5ec1909,68357db6,dfbb09fb,768f6658,b28479f6,bd352426,84898b2a,07c540c4,0f4a15b0,,,0014c32a,,3a171ecb,3b183c5c,,
10000311,0,0.0,225,5.0,,1444.0,32.0,7.0,3.0,12.0,0.0,4.0,,,5a9ed9b0,e5fb1af3,c4842f90,9d9bab91,4cf72387,13718bbd,0284608a,0b153874,a73ee510,3b08e48b,65819b7a,85e9a205,2e21cea2,8ceecbc8,0f04b39f,f3f45edc,e5ba7672,13145934,49175026,a458ea53,cc60c31c,,3a171ecb,3fdb382b,e8b83407,49d68486
10001122,0,1.0,610,8.0,5.0,63.0,23.0,4.0,20.0,109.0,1.0,3.0,0.0,11.0,05db9164,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,9b98e9fc,1f89b562,a73ee510,547c0ffe,7f8ffe57,e0d76380,46f42a63,1adce6ef,2ee9f086,1203a270,07c540c4,7b49e3d2,,,73d06dde,,32c7478e,aee52b6f,,
10001191,0,1.0,1,42.0,31.0,122.0,41.0,1.0,34.0,34.0,1.0,1.0,,32.0,05db9164,09e68b86,e1826261,aa6bd3ea,43b19349,fbad5c96,50afe1fb,0b153874,a73ee510,13e7f44e,dc886240,7ec24dbc,db381caa,07d13a8f,36721ddc,374da7fb,d4bb7bd8,5aed7436,efa3470f,b1252a9d,258492cf,c9d4222a,c7dc6720,3fdb382b,e8b83407,49d68486
10001169,0,,463,5.0,3.0,9889.0,64.0,5.0,3.0,64.0,,1.0,,3.0,39af2607,287130e0,c7dfa8b4,7c6fadba,25c83c98,fbad5c96,575686cf,a674580f,a73ee510,f2144b5f,c69447fb,c24516d4,98ffd96f,cfef1c29,655fad18,c2f469a5,07c540c4,891589e7,f6277d14,a458ea53,ccc62960,,3a171ecb,635c5ed5,e8b83407,09555b11
10001899,1,5.0,-1,3.0,,548.0,0.0,7.0,7.0,37.0,1.0,2.0,,,68fd1e64,58e67aaf,ea08d618,0849f7d1,25c83c98,,d5b22f0b,0b153874,a73ee510,5162b19c,fee58969,70fcd075,a8840224,1adce6ef,d002b6d9,260a0c41,e5ba7672,c21c3e4c,55dd3565,a458ea53,b309c473,,32c7478e,3fdb382b,9b3e8820,49d68486
10001523,0,5.0,120,23.0,38.0,0.0,0.0,61.0,30.0,353.0,1.0,3.0,0.0,0.0,05db9164,b56822db,4385e7c4,0a5de462,25c83c98,7e0ccccf,4aa938fc,5b392875,a73ee510,03e48276,01a25c9a,5565c8ef,1aa94af3,b28479f6,a9d1ba1a,8d04fe7d,8efede7f,38dce391,21ddcdc9,5840adea,437c4394,,32c7478e,3e1dcafc,001f3601,6c27a535
10001414,0,,-1,50.0,1.0,24814.0,288.0,1.0,1.0,45.0,,1.0,,1.0,05db9164,09e68b86,7b6c35f2,2800edf1,25c83c98,fbad5c96,e1c95382,5b392875,a73ee510,3b08e48b,ce0191f2,0e79d76b,a60a20e4,07d13a8f,36721ddc,307a1407,d4bb7bd8,5aed7436,21ddcdc9,a458ea53,08a21ede,,32c7478e,5ed4d576,b9266ff0,6d3e40f4
10001222,0,,-1,,,5025.0,68.0,4.0,0.0,68.0,,1.0,1.0,,5a9ed9b0,38a947a1,45471f2f,897c47ad,b0530c50,7e0ccccf,7848490d,0b153874,a73ee510,3b08e48b,a74169ca,0dc52882,1cf9c8dd,07d13a8f,98450f7b,bb6a819e,3486227d,f8c14a22,,,1eb457e7,ad3062eb,3a171ecb,019ce74a,,
10001766,0,0.0,0,17.0,5.0,8845.0,260.0,2.0,9.0,36.0,0.0,1.0,,5.0,be589b51,4f25e98b,4b1bf593,0167d85c,25c83c98,13718bbd,ff242002,0b153874,a73ee510,3b08e48b,b29110e2,b9736368,ab8c2919,b28479f6,8ab5b746,410dec23,07c540c4,7ef5affa,21ddcdc9,a458ea53,241a1c48,,32c7478e,3fdb382b,e8b83407,49d68486
10000795,0,,545,,,7408.0,58.0,7.0,14.0,9.0,,1.0,,,5a9ed9b0,4f25e98b,9473f88b,dccd63ba,4cf72387,7e0ccccf,ade953a9,0b153874,a73ee510,0eca1729,29e4ad33,a1e6e2f5,80467802,1adce6ef,17d9b759,0337a486,e5ba7672,7ef5affa,03a07a24,a458ea53,3a53b5c2,,32c7478e,6f6ae2a0,001f3601,20ef4464
10000817,1,30.0,6,1.0,1.0,149.0,6.0,31.0,11.0,80.0,2.0,3.0,,1.0,68fd1e64,287130e0,4fc99c51,0a0e9160,25c83c98,,6284da2d,0b153874,a73ee510,a1f25462,5874c9c9,4be237f3,740c210d,07d13a8f,7e319349,d3251cb3,e5ba7672,a10c0817,18884750,5840adea,7826113d,,32c7478e,4941cf83,ea9a246c,b4a4615f
10001657,1,2.0,1,20.0,18.0,0.0,2.0,2.0,19.0,18.0,1.0,1.0,0.0,2.0,17f69355,8e4f887c,,,384874ce,13718bbd,47802627,a674580f,a73ee510,fbbf2c95,42e01668,,79db54f6,07d13a8f,78fa6c90,,07c540c4,4b340164,,,,,3a171ecb,,,
10000529,0,,-1,,,10507.0,33.0,8.0,3.0,59.0,,1.0,,,68fd1e64,30416b0f,47a36a52,9a9e28f2,43b19349,6f6d9be8,95c3fea9,1f89b562,a73ee510,972359d0,b9ec9192,3eb05391,df5886ca,07d13a8f,32dc4810,7fc9a61c,e5ba7672,d19de31c,,,6c6bff91,8ec974f4,32c7478e,468af5eb,,
10000799,0,0.0,85,1.0,30.0,4291.0,116.0,11.0,39.0,96.0,0.0,2.0,,30.0,05db9164,8084ee93,02cf9876,c18be181,25c83c98,7e0ccccf,2ecc40d7,0b153874,a73ee510,3b08e48b,9d0e6c68,8fe001f4,9faf125a,1adce6ef,5d922427,36103458,e5ba7672,003d4f4f,,,e587c466,,32c7478e,3b183c5c,,
10001190,1,2.0,0,20.0,21.0,18.0,23.0,2.0,29.0,21.0,1.0,1.0,,21.0,05db9164,38a947a1,c57275f1,9f94f6ac,25c83c98,fbad5c96,ce4f7f55,5b392875,a73ee510,2ec4dbbb,38f692a7,d365a3e3,6e5da64f,07d13a8f,b8437aeb,10d214c3,e5ba7672,a00a189e,,,6f107277,,32c7478e,7827330b,,
10001127,0,0.0,1,,,5647.0,194.0,2.0,5.0,166.0,0.0,1.0,,,05db9164,68b3edbf,77f2f2e5,d16679b9,25c83c98,7e0ccccf,1354087a,1f89b562,a73ee510,ba3f97f1,bef6a013,9f32b866,8407d8f7,b28479f6,12f48803,31ca40b6,e5ba7672,cf1cde40,,,dfcfc3fa,,bcdee96c,aee52b6f,,
10001881,0,0.0,30,1.0,4.0,383.0,178.0,76.0,9.0,3387.0,0.0,13.0,2.0,19.0,5a9ed9b0,38a947a1,be9ffaf5,6a14f9b9,25c83c98,fbad5c96,a04aae5a,0b153874,a73ee510,cac43882,17586bd8,e3fd083b,4c9ff09f,07d13a8f,850780b9,f8b34416,3486227d,c9ac134a,,,f3ddd519,,423fab69,b34f3128,,
10000648,1,,150,5.0,9.0,6321.0,17.0,10.0,11.0,16.0,,1.0,,9.0,5a9ed9b0,c1384774,b00d1501,d16679b9,4cf72387,fbad5c96,46ea0a60,0b153874,a73ee510,3b08e48b,477ac334,e0d76380,b6433e34,07d13a8f,022c81dc,1203a270,e5ba7672,8e8b535e,21ddcdc9,5840adea,73d06dde,,32c7478e,aee52b6f,ea9a246c,882f541d
10000302,1,,0,1.0,,,,,1.0,,,,,,05db9164,38a947a1,e3818eb2,a4456f7e,25c83c98,fbad5c96,88002ee1,5b392875,7cc72ec2,3b08e48b,f1b78ab4,3bec5d45,6e5da64f,1adce6ef,3e704e66,72d1790f,2005abd1,f03e8b05,,,950d91c1,,55dd3565,2f7e98de,,
10001439,0,0.0,0,23.0,4.0,3049.0,59.0,3.0,5.0,18.0,0.0,1.0,0.0,4.0,05db9164,e77e5e6e,1c2ca995,5a87357b,4cf72387,fbad5c96,e200472e,0b153874,a73ee510,d39b9463,4b8a85bd,9ac2a044,17531d4f,b28479f6,571f6c76,4e6b64ad,07c540c4,449d6705,9437f62f,a458ea53,d4a90cb2,,3a171ecb,7a3381fc,9d93af03,771a2404
10001051,0,,1,,,36401.0,,0.0,0.0,11.0,,0.0,,,68fd1e64,8947f767,527e0f98,7ccee479,4cf72387,,668ca1ce,5b392875,a73ee510,3b08e48b,a353f58d,11329f36,b22a5f52,b28479f6,ac98936b,0c1bb936,776ce399,2c698a26,74f2710c,a458ea53,a1535745,,32c7478e,396a8f90,010f6491,f15edf91
10000171,0,,-1,13.0,5.0,473.0,,0.0,25.0,25.0,,0.0,,12.0,05db9164,8cc9c66e,4243ffb8,be4cb064,25c83c98,fbad5c96,87a59cd0,0b153874,a73ee510,3b08e48b,5f2b4051,d5833817,e5da6081,b28479f6,3bfd73d1,f2a191bd,776ce399,a6f5dd38,21ddcdc9,5840adea,5911ddcb,c9d4222a,be7c41b4,1335030a,e8b83407,60b444c5
10000412,0,0.0,1,,,5914.0,174.0,7.0,1.0,455.0,0.0,4.0,,,05db9164,5dac953d,d032c263,c18be181,4cf72387,13718bbd,634125b0,0b153874,a73ee510,3b08e48b,8487a168,dfbb09fb,636195f8,07d13a8f,610165b2,84898b2a,e5ba7672,28ebd359,,,0014c32a,,32c7478e,3b183c5c,,
10000957,1,0.0,70,2.0,4.0,3381.0,114.0,9.0,21.0,104.0,0.0,1.0,1.0,15.0,05db9164,38a947a1,6b19b5dd,be56e9d2,25c83c98,fbad5c96,4a5f8682,66f29b89,a73ee510,3b08e48b,49b71adf,2478d5a8,9faf125a,b28479f6,3b12d492,8a0c3a7d,3486227d,cbd13810,,,1f6ec854,,32c7478e,d4af2638,,
10000518,0,,1,1.0,4.0,14577.0,,0.0,15.0,430.0,,0.0,,4.0,05db9164,0a519c5c,b00d1501,d16679b9,25c83c98,fbad5c96,ca4fd8f8,0b153874,a73ee510,3b08e48b,a0060bca,e0d76380,22d23aac,b28479f6,b760dcb7,1203a270,776ce399,2efa89c6,,,73d06dde,,32c7478e,aee52b6f,,
10001533,0,,24,3.0,5.0,36223.0,,0.0,11.0,9.0,,0.0,,5.0,05db9164,2c16a946,9f5095eb,2e17d6f6,43b19349,7e0ccccf,dc7659bd,0b153874,a73ee510,299aecf1,e51ddf94,4c997b94,3516f6e6,07d13a8f,18231224,1f075864,e5ba7672,74ef3502,,,ae1b5abb,,3a171ecb,9117a34a,,
10000270,0,0.0,51,1.0,1.0,9934.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,05db9164,2705da39,ac8b758d,8bcf4b56,25c83c98,fbad5c96,9e13c42a,0b153874,a73ee510,3b08e48b,e40ee698,72f60df3,cfe11615,07d13a8f,d582d840,68296cdd,07c540c4,66c3058a,,,f8fef6a5,ad3062eb,32c7478e,043ce596,,
10000946,1,6.0,4,3.0,21.0,457.0,22.0,11.0,23.0,95.0,1.0,2.0,1.0,22.0,05db9164,09e68b86,a4a1015d,6b187eb0,25c83c98,7e0ccccf,197b4575,0b153874,a73ee510,6c47047a,606866a9,78c21c24,e40e52ae,1adce6ef,dbc5e126,823601f1,3486227d,5aed7436,21ddcdc9,a458ea53,610fba22,,3a171ecb,347966ca,724b04da,625bf2c7
10001476,0,,543,,,37882.0,81.0,0.0,4.0,71.0,,0.0,,,05db9164,9a82ab91,d032c263,c18be181,25c83c98,7e0ccccf,4f4c953d,0b153874,a73ee510,f0c8b1be,01a88896,dfbb09fb,dfb2a8fa,b28479f6,02aa1879,84898b2a,d4bb7bd8,004fdf10,,,0014c32a,,93bad2c0,3b183c5c,,
10001110,0,,13,,2.0,11911.0,,0.0,14.0,1.0,,0.0,,3.0,68fd1e64,d833535f,ad4b77ff,d16679b9,43b19349,7e0ccccf,c912503f,5b392875,a73ee510,3b08e48b,5ddf6710,a2f4e8b5,f5b93d17,1adce6ef,5e7a356b,89052618,1e88c74f,281769c2,,,d4703ebd,,32c7478e,aee52b6f,,
10001633,0,0.0,4,,3.0,42478.0,,0.0,9.0,4.0,0.0,0.0,,8.0,05db9164,8d42d2d4,,,4cf72387,7e0ccccf,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,,3516f6e6,64c94865,5e4ae600,,07c540c4,16f4f19b,,,,,3a171ecb,,,
10001595,0,,804,,0.0,200760.0,,,4.0,,,,,1.0,be589b51,8e4f887c,7645d445,96dc7a08,25c83c98,fbad5c96,8025502e,0b153874,7cc72ec2,02705efe,29e4ad33,7fc2a308,80467802,07d13a8f,4a7ca0f5,f036a5b6,d4bb7bd8,4b340164,,,3191fb8e,,3a171ecb,21c9d296,,
10000943,0,,-1,,,17434.0,118.0,2.0,10.0,127.0,,1.0,0.0,,05db9164,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,511a53a9,0b153874,a73ee510,87cb98bd,358a1187,dfbb09fb,3966c8cd,8ceecbc8,7ac43a46,84898b2a,3486227d,bc48b783,,,0014c32a,c9d4222a,3a171ecb,3b183c5c,,
10001713,1,4.0,62,137.0,22.0,2.0,14.0,4.0,27.0,22.0,1.0,1.0,,14.0,05db9164,287130e0,35e8c904,38c6a2ff,25c83c98,7e0ccccf,81bb0302,0b153874,a73ee510,3fb38a44,b7094596,ca9f3db8,1f9d2c38,07d13a8f,10040656,d8daf836,e5ba7672,891589e7,21ddcdc9,5840adea,0bf4a9b7,,c7dc6720,3fdb382b,ea9a246c,49d68486
10000686,0,0.0,0,67.0,14.0,28797.0,1342.0,1.0,33.0,69.0,0.0,1.0,,14.0,68fd1e64,942f9a8d,85b7c796,9981744f,25c83c98,,49b74ebc,0b153874,a73ee510,3b08e48b,c4adf918,e277055a,85dbe138,07d13a8f,a8e962af,6dc7e466,776ce399,1f868fdd,1d04f4a4,a458ea53,922cd736,,32c7478e,09511edc,001f3601,5923e6b4
10000706,0,,1,18.0,13.0,4327.0,13.0,1.0,13.0,13.0,,1.0,,13.0,5a9ed9b0,e5fb1af3,5a9eb796,3c6752bd,4cf72387,13718bbd,f284487e,37e4aa92,a73ee510,89d9fcc3,15616dff,d19fc680,2bc1846e,07d13a8f,b5de5956,55883aa4,d4bb7bd8,13145934,21ddcdc9,a458ea53,e365eed8,,c7dc6720,1a691628,e8b83407,6b2ae7de
10000863,0,1.0,-1,63.0,24.0,214.0,33.0,1.0,28.0,38.0,1.0,1.0,1.0,32.0,05db9164,f0cf0024,6f67f7e5,41274cd7,f281d2a7,fbad5c96,282b88fc,0b153874,a73ee510,23f75311,ea26a3ee,623049e6,0e5bc979,b28479f6,e6c5b5cd,c92f3b61,8efede7f,b04e4670,21ddcdc9,5840adea,60f6221e,,32c7478e,43f13e8b,ea9a246c,731c3655
10000796,0,,18,,,72789.0,,,0.0,,,,,,05db9164,38a947a1,38cde383,d7832c88,25c83c98,13718bbd,fd8ca9eb,5b392875,7cc72ec2,61efb79c,0ad37b4b,3675a108,f9d99d81,64c94865,a82ab00a,08eb625f,07c540c4,93449356,,,04b8f433,,85d5a995,9f0300ae,,
10001844,0,1.0,5,30.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,68fd1e64,a796837e,dffca8ba,0fa0d423,384874ce,fbad5c96,7dfc13fc,0b153874,a73ee510,b3badaa9,8d689bd2,93bab460,81621307,cfef1c29,f0bf9094,6bb29970,d4bb7bd8,1cdbd1c5,,,d9d9202f,,3a171ecb,8fc66e78,,
10000378,0,,2,8.0,14.0,11656.0,46.0,10.0,19.0,46.0,,1.0,,19.0,68fd1e64,083aa75b,,,25c83c98,,d385ea68,0b153874,a73ee510,3b08e48b,7940fc2a,,00e20e7b,1adce6ef,84203dfc,,e5ba7672,06747363,21ddcdc9,b1252a9d,,,32c7478e,,e8b83407,ed36f3c2
10001044,0,,-1,,,5195.0,886.0,0.0,12.0,655.0,,0.0,,,9a89b36c,68b3edbf,b00d1501,d16679b9,25c83c98,7e0ccccf,d5b22f0b,a61cc0ef,a73ee510,fbbf2c95,41a49f7a,e0d76380,a8840224,b28479f6,f511c49f,1203a270,e5ba7672,752d8b8a,,,73d06dde,,32c7478e,aee52b6f,,
10001537,0,2.0,-1,,,342.0,2.0,2.0,3.0,3.0,1.0,1.0,,,439a44a4,b56822db,16074cc0,7cc4f99a,25c83c98,fbad5c96,af7ecb81,0b153874,a73ee510,1f38cfec,42880796,9f4c27d4,6e1e209e,07d13a8f,e2876dac,9a6a8c31,e5ba7672,38dce391,21ddcdc9,b1252a9d,27db1ad2,,3a171ecb,f2e9f0dd,001f3601,6c27a535
10000154,0,,-1,21.0,1.0,87.0,,0.0,22.0,714.0,,0.0,,1.0,68fd1e64,287130e0,1a31a0e8,37718639,25c83c98,7e0ccccf,c31847f5,0b153874,a73ee510,3b08e48b,a12fca95,138527f4,9b9e44d2,07d13a8f,10040656,e047b86c,776ce399,891589e7,26e97973,a458ea53,d7c93a6d,ad3062eb,be7c41b4,a9a2ac1a,9b3e8820,3547c540
10000192,0,1.0,2100,,2.0,626.0,29.0,1.0,30.0,45.0,1.0,1.0,,2.0,68fd1e64,8ab240be,fc1cad4b,40ed41e5,25c83c98,7e0ccccf,adbcc874,0b153874,a73ee510,fbbf2c95,46031dab,153ff04a,377af8aa,b28479f6,55ea1fa2,1bf03082,e5ba7672,ca533012,21ddcdc9,5840adea,84ec2c79,ad3062eb,32c7478e,a415643d,445bbe3b,99f4f64c
10001125,0,,64,3.0,2.0,25928.0,1526.0,22.0,3.0,3.0,,2.0,0.0,2.0,05db9164,942f9a8d,cbe96d97,28f6f331,0942e0a7,7e0ccccf,3f4ec687,0b153874,a73ee510,7f79890b,c4adf918,4e9c1970,85dbe138,b28479f6,ac182643,87daa240,8efede7f,1f868fdd,423fab69,b1252a9d,e002ac13,,32c7478e,95cbbd2d,e8b83407,e61a7212
10000473,0,0.0,1,4.0,1.0,11106.0,2557.0,3.0,1.0,953.0,0.0,1.0,,13.0,f434fac1,c44e8a72,39770744,a4ce4f57,25c83c98,fe6b92e5,86b374da,0b153874,a73ee510,3b08e48b,07678d3e,636e1082,0159bf9f,b28479f6,1addf65e,1580ed5d,e5ba7672,456d734d,efa3470f,b1252a9d,036ba1d7,,3a171ecb,dcda2e04,724b04da,c0ee4e87
10000801,1,,-2,3.0,27.0,626.0,1321.0,0.0,15.0,102.0,,0.0,,27.0,17f69355,95e2d337,60018c36,cbdd012d,25c83c98,7e0ccccf,f6d99763,64523cfa,a73ee510,2af3fe82,d93e6010,31dad9c2,4e8bba73,b28479f6,17a3bcd8,b0888b66,e5ba7672,7b06fafe,f879afc0,b1252a9d,5b08eee1,,32c7478e,1d3415b4,2bf691b1,0c1bbe81
10001976,1,0.0,96,,0.0,296.0,92.0,86.0,17.0,319.0,0.0,7.0,0.0,11.0,05db9164,38a947a1,c4b406e2,bf536db3,25c83c98,7e0ccccf,05c1e2a9,1f89b562,a73ee510,2134f605,f5a125f1,e8a073ad,095af3d6,07d13a8f,18517138,489b1305,3486227d,e8623312,,,e106ec2a,,55dd3565,b889075b,,
